Customer ID,Customer Name,Segment,Region,Sales,Profit,Order ID,Profit Margin
BT-11440,Bobby Trafton,Consumer,East,440.04799999999994,-12.374399999999998,4,24.625
BT-11440,Bobby Trafton,Consumer,West,72.294,-98.8018,1,-136.67
BT-11485,Brad Thomas,Home Office,East,415.19599999999997,126.8694,3,36.416666666666664
BT-11530,Bradley Talbott,Home Office,East,381.952,51.8915,3,12.14
BT-11530,Bradley Talbott,Home Office,West,2302.54,357.6068,7,29.357142857142858
BT-11680,Brian Thompson,Consumer,Central,1002.2900000000001,-199.211,2,-1.875
BT-11680,Brian Thompson,Consumer,East,1283.396,494.0936,13,38.15384615384615
BT-11680,Brian Thompson,Consumer,South,19.104,5.7312,1,30.0
BT-11680,Brian Thompson,Consumer,West,891.962,147.1346,4,22.375
BV-11245,Benjamin Venier,Corporate,Central,340.22,105.9391,6,39.833333333333336
BV-11245,Benjamin Venier,Corporate,East,405.3,110.9779,3,24.666666666666668
BV-11245,Benjamin Venier,Corporate,South,744.353,82.2724,4,0.4175000000000004
BV-11245,Benjamin Venier,Corporate,West,33.4,16.032,1,48.0
BW-11065,Barry Weirich,Consumer,East,339.36400000000003,-70.4015,2,11.125
BW-11065,Barry Weirich,Consumer,South,46.152,12.1149,1,26.25
BW-11110,Bart Watters,Corporate,Central,3163.534,672.5591999999999,3,2.573333333333333
BW-11110,Bart Watters,Corporate,East,342.49,129.37800000000001,6,40.333333333333336
BW-11110,Bart Watters,Corporate,South,39.252,-9.7101,2,-41.04
BW-11110,Bart Watters,Corporate,West,1205.0819999999999,129.0303,6,18.958333333333332
BW-11200,Ben Wallace,Consumer,Central,12.176,-18.8728,1,-155.0
BW-11200,Ben Wallace,Consumer,East,511.522,98.00729999999999,4,21.91
BW-11200,Ben Wallace,Consumer,South,306.53200000000004,81.098,2,30.5
BW-11200,Ben Wallace,Consumer,West,908.1759999999999,86.76480000000001,3,24.083333333333332
CA-11965,Carol Adams,Corporate,Central,850.4608000000001,137.70120000000003,5,23.074
CA-11965,Carol Adams,Corporate,East,2024.4080000000001,908.8444,2,40.625
CA-11965,Carol Adams,Corporate,South,22.630000000000003,7.6137,2,37.5
CA-11965,Carol Adams,Corporate,West,892.224,89.2224,1,10.0
CA-12055,Cathy Armstrong,Home Office,Central,348.55600000000004,16.945000000000007,4,-81.5625
CA-12055,Cathy Armstrong,Home Office,East,314.98400000000004,39.533699999999996,3,18.75
CA-12055,Cathy Armstrong,Home Office,West,1016.184,154.77720000000002,3,21.833333333333332
CA-12265,Christina Anderson,Consumer,Central,339.1612,-110.054,3,-122.64666666666666
CA-12265,Christina Anderson,Consumer,East,401.94,118.3554,2,38.0
CA-12265,Christina Anderson,Consumer,South,356.226,6.568899999999996,6,2.0700000000000003
CA-12265,Christina Anderson,Consumer,West,1550.96,264.748,6,27.0
CA-12310,Christine Abelman,Corporate,Central,376.64,2.097999999999999,3,-4.583333333333333
CA-12310,Christine Abelman,Corporate,East,550.014,115.14580000000001,6,21.965
CA-12310,Christine Abelman,Corporate,West,495.3,128.778,2,26.0
CA-12775,Cynthia Arntzen,Consumer,Central,822.48,237.7082,4,33.0
CA-12775,Cynthia Arntzen,Consumer,East,1793.121,164.4848,9,7.777777777777778
CA-12775,Cynthia Arntzen,Consumer,South,32.8,6.7423,3,21.25
CA-12775,Cynthia Arntzen,Consumer,West,393.165,-204.4458,1,-52.0
CB-12025,Cassandra Brandow,Consumer,Central,2903.213,-556.9837,7,-43.44428571428572
CB-12025,Cassandra Brandow,Consumer,East,408.614,180.7006,9,35.333333333333336
CB-12025,Cassandra Brandow,Consumer,South,307.82,44.362,2,20.0
CB-12025,Cassandra Brandow,Consumer,West,2456.492,482.13,8,27.27
CB-12415,Christy Brittain,Consumer,Central,117.53999999999999,-67.54050000000001,4,-104.375
CB-12415,Christy Brittain,Consumer,East,1771.67,318.3324,7,-0.3585714285714293
CB-12415,Christy Brittain,Consumer,West,59.99,21.5964,1,36.0
CB-12535,Claudia Bergmann,Corporate,East,1925.5819999999999,550.2424,9,34.77777777777778
CB-12535,Claudia Bergmann,Corporate,South,853.2660000000001,341.5154,5,39.95
CB-12535,Claudia Bergmann,Corporate,West,1467.6075,157.8023,5,16.648000000000003
CC-12100,Chad Cunningham,Home Office,Central,287.38,57.715399999999995,3,21.0
CC-12100,Chad Cunningham,Home Office,East,170.265,6.371199999999998,5,-24.416
CC-12100,Chad Cunningham,Home Office,West,1313.3,144.5046,5,18.85
CC-12145,Charles Crestani,Consumer,Central,89.82,11.0484,3,22.320000000000004
CC-12145,Charles Crestani,Consumer,West,2381.8300000000004,381.2341,8,33.4375
CC-12220,Chris Cortes,Consumer,Central,1085.052,-48.9357,6,18.07
CC-12220,Chris Cortes,Consumer,East,1931.176,236.9031,5,19.978
CC-12220,Chris Cortes,Consumer,South,78.08,36.5648,2,47.0
CC-12220,Chris Cortes,Consumer,West,819.11,169.4296,9,24.22222222222222
CC-12370,Christopher Conant,Consumer,Central,1.248,-1.9344,1,-155.0
CC-12370,Christopher Conant,Consumer,East,8765.66,1190.5972,6,8.443333333333333
CC-12370,Christopher Conant,Consumer,South,225.296,22.5296,1,10.0
CC-12370,Christopher Conant,Consumer,West,3136.868,965.8569,3,27.5
CC-12430,Chuck Clark,Home Office,Central,249.58,72.2598,3,33.0
CC-12430,Chuck Clark,Home Office,East,1675.89,375.6329,8,28.93375
CC-12430,Chuck Clark,Home Office,West,944.58,-23.234400000000004,8,29.40625
CC-12475,Cindy Chapman,Consumer,Central,587.9780000000001,-47.0166,4,-55.1525
CC-12475,Cindy Chapman,Consumer,East,318.1,116.1948,6,25.875
CC-12475,Cindy Chapman,Consumer,West,753.36,85.6728,3,21.75
CC-12550,Clay Cheatham,Consumer,Central,10.368,3.6288,1,35.0
CC-12550,Clay Cheatham,Consumer,West,103.464,30.241799999999998,3,31.416666666666668
CC-12610,Corey Catlett,Corporate,Central,61.792,6.1792,1,10.0
CC-12610,Corey Catlett,Corporate,East,267.349,32.4848,3,-12.223333333333334
CC-12610,Corey Catlett,Corporate,South,1983.832,473.03249999999997,5,7.816
CC-12610,Corey Catlett,Corporate,West,227.65800000000002,-180.26250000000002,3,-72.5
CC-12670,Craig Carreira,Consumer,Central,139.638,29.857800000000005,2,-68.5
CC-12670,Craig Carreira,Consumer,East,259.44,19.7043,3,24.0
CC-12670,Craig Carreira,Consumer,South,619.848,11.2614,5,15.75
CC-12670,Craig Carreira,Consumer,West,1250.7755,127.0164,4,26.247500000000002
CC-12685,Craig Carroll,Consumer,Central,546.792,172.15429999999998,3,-34.166666666666664
CC-12685,Craig Carroll,Consumer,East,1884.144,592.242,3,32.833333333333336
CC-12685,Craig Carroll,Consumer,South,423.179,85.7628,6,-0.8900000000000006
CD-11920,Carlos Daly,Consumer,Central,152.51999999999998,46.9392,2,31.0
CD-11920,Carlos Daly,Consumer,East,1584.568,355.756,5,27.05
CD-11920,Carlos Daly,Consumer,West,296.88,23.9658,2,27.125
CD-11980,Carol Darley,Consumer,Central,296.022,-364.3734,4,-120.9375
CD-11980,Carol Darley,Consumer,East,318.96,149.9112,1,47.0
CD-11980,Carol Darley,Consumer,West,24.784,7.745,1,31.25
CD-12280,Christina DeMoss,Consumer,East,796.036,118.909,8,22.8925
CD-12280,Christina DeMoss,Consumer,West,409.548,114.1184,5,32.2
CD-12790,Cynthia Delaney,Home Office,Central,1058.27,339.7367,6,41.0
CD-12790,Cynthia Delaney,Home Office,East,73.33,21.4053,2,36.5
CD-12790,Cynthia Delaney,Home Office,West,729.132,42.7002,7,30.928571428571427
CG-12040,Catherine Glotzbach,Home Office,Central,18.24,8.5728,1,47.0
CG-12040,Catherine Glotzbach,Home Office,East,566.932,45.7322,5,9.784
CG-12040,Catherine Glotzbach,Home Office,South,307.536,26.4432,2,10.0
CG-12040,Catherine Glotzbach,Home Office,West,11.76,5.7624,1,49.0
CG-12520,Claire Gute,Consumer,Central,154.88,-91.5612,3,-9.166666666666666
CG-12520,Claire Gute,Consumer,South,993.9000000000001,261.49559999999997,2,23.0
CH-12070,Cathy Hwang,Home Office,Central,299.9,74.975,1,25.0
CH-12070,Cathy Hwang,Home Office,East,109.36,-6.721200000000001,2,6.25
CH-12070,Cathy Hwang,Home Office,South,1127.976,126.8973,1,11.25
CJ-11875,Carl Jackson,Corporate,East,16.52,1.652,1,10.0
CJ-12010,Caroline Jumper,Consumer,Central,1875.128,-98.07039999999999,4,-4.575
CJ-12010,Caroline Jumper,Consumer,East,5441.576,1382.961,11,13.848181818181816
CJ-12010,Caroline Jumper,Consumer,South,3740.51,-457.7308,3,-12.196666666666667
CJ-12010,Caroline Jumper,Consumer,West,107.76,31.581599999999998,2,37.5
CK-12205,Chloris Kastensmidt,Consumer,Central,441.256,-28.3211,7,-21.25
CK-12205,Chloris Kastensmidt,Consumer,East,1133.951,-71.6486,15,6.746666666666667
CK-12205,Chloris Kastensmidt,Consumer,South,193.152,34.6984,3,26.666666666666668
CK-12205,Chloris Kastensmidt,Consumer,West,1386.496,206.55440000000002,7,24.821428571428573
CK-12325,Christine Kargatis,Home Office,East,1448.853,-127.2337,5,-20.118000000000002
CK-12325,Christine Kargatis,Home Office,South,1355.76,344.0648,4,35.5
CK-12325,Christine Kargatis,Home Office,West,140.708,44.3898,3,33.833333333333336
CK-12595,Clytie Kelty,Consumer,Central,12.128,-20.6176,1,-170.0
CK-12595,Clytie Kelty,Consumer,East,899.182,4.685799999999999,10,-13.334999999999999
CK-12595,Clytie Kelty,Consumer,South,1383.9099999999999,485.18690000000004,10,40.0
CK-12595,Clytie Kelty,Consumer,West,77.53,28.4547,4,30.0
CK-12760,Cyma Kinney,Corporate,Central,719.095,-473.26980000000003,2,-65.0
CK-12760,Cyma Kinney,Corporate,East,429.55,136.7938,7,32.142857142857146
CK-12760,Cyma Kinney,Corporate,South,132.43200000000002,-32.2659,3,-9.25
CK-12760,Cyma Kinney,Corporate,West,301.032,30.3108,2,27.0
CL-11890,Carl Ludwig,Consumer,Central,123.552,-29.3436,1,-23.75
CL-11890,Carl Ludwig,Consumer,East,1121.722,353.07590000000005,5,36.1
CL-11890,Carl Ludwig,Consumer,West,16.74,4.3524,1,26.0
CL-12565,Clay Ludtke,Consumer,Central,1909.0800000000002,559.8408,3,36.0
CL-12565,Clay Ludtke,Consumer,East,2546.922,465.85569999999996,9,21.444444444444443
CL-12565,Clay Ludtke,Consumer,South,354.9,17.745,1,5.0
CL-12565,Clay Ludtke,Consumer,West,6069.644,890.3416,15,25.3
CL-12700,Craig Leslie,Home Office,Central,8.76,4.2048,1,48.0
CL-12700,Craig Leslie,Home Office,East,449.91,157.4685,1,35.0
CL-12700,Craig Leslie,Home Office,South,18.0,3.24,1,18.0
CL-12700,Craig Leslie,Home Office,West,1876.916,64.0966,5,-1.5
CM-11815,Candace McMahon,Corporate,Central,70.304,25.226,2,35.625
CM-11815,Candace McMahon,Corporate,West,1603.584,189.237,8,20.25
CM-11935,Carlos Meador,Consumer,South,530.272,-56.9024,3,8.333333333333334
CM-11935,Carlos Meador,Consumer,West,35.12,13.17,1,37.5
CM-12115,Chad McGuire,Consumer,East,800.04,228.34500000000003,4,36.75
CM-12115,Chad McGuire,Consumer,West,861.5699999999999,180.7229,3,24.25
CM-12160,Charles McCrossin,Consumer,Central,1.744,-0.3488,1,-20.0
CM-12160,Charles McCrossin,Consumer,East,528.05,-68.4478,5,-13.982
CM-12160,Charles McCrossin,Consumer,West,2003.52,-325.572,1,-16.25
CM-12190,Charlotte Melton,Consumer,Central,822.052,68.3188,3,7.0
CM-12190,Charlotte Melton,Consumer,East,131.292,10.1121,2,20.625
CM-12190,Charlotte Melton,Consumer,West,521.8,12.7724,2,3.5
CM-12235,Chris McAfee,Consumer,Central,1426.884,63.8127,2,22.875
CM-12235,Chris McAfee,Consumer,East,698.5,229.7008,2,39.75
CM-12235,Chris McAfee,Consumer,South,140.52,67.5444,3,45.333333333333336
CM-12235,Chris McAfee,Consumer,West,39.808,3.9808,1,10.0
CM-12385,Christopher Martinez,Consumer,Central,240.368,16.814799999999998,3,-6.25
CM-12385,Christopher Martinez,Consumer,South,6682.259999999999,3197.4579999999996,5,26.0
CM-12385,Christopher Martinez,Consumer,West,2031.3919999999998,685.6176,2,33.875
CM-12445,Chuck Magee,Consumer,Central,132.95,9.2561,3,12.263333333333334
CM-12445,Chuck Magee,Consumer,West,155.04,55.1735,6,34.0
CM-12655,Corinna Mitchell,Home Office,Central,449.0496,-43.8962,2,9.3
CM-12655,Corinna Mitchell,Home Office,East,3999.7900000000004,1366.8625,3,39.0
CM-12655,Corinna Mitchell,Home Office,South,23.34,0.2334,1,1.0
CM-12655,Corinna Mitchell,Home Office,West,1867.3780000000002,249.2588,4,26.6875
CM-12715,Craig Molinari,Corporate,Central,2772.1004,87.5076,6,-51.32333333333333
CM-12715,Craig Molinari,Corporate,East,68.53,3.2926,3,-15.556666666666667
CM-12715,Craig Molinari,Corporate,West,1143.8220000000001,85.51060000000001,4,15.5625
CP-12085,Cathy Prescott,Corporate,Central,4697.37,221.6294,7,-1.8214285714285714
CP-12085,Cathy Prescott,Corporate,East,187.20799999999997,77.1246,3,39.0
CP-12085,Cathy Prescott,Corporate,South,232.62400000000002,25.8328,2,16.25
CP-12085,Cathy Prescott,Corporate,West,285.05199999999996,102.43900000000001,2,32.75
CP-12340,Christine Phan,Corporate,East,4164.988,-812.8664,10,18.05
CP-12340,Christine Phan,Corporate,South,1475.1989999999998,-1065.7493000000002,3,-58.473333333333336
CP-12340,Christine Phan,Corporate,West,248.088,28.3128,2,7.25
CR-12580,Clay Rozendal,Home Office,Central,240.04,-45.6933,2,6.25
CR-12580,Clay Rozendal,Home Office,East,10.528,3.6848,1,35.0
CR-12580,Clay Rozendal,Home Office,West,1898.2839999999999,116.4098,3,25.083333333333332
CR-12625,Corey Roper,Home Office,Central,19.44,9.5256,1,49.0
CR-12625,Corey Roper,Home Office,East,334.68,104.7888,2,37.5
CR-12625,Corey Roper,Home Office,South,121.78,30.445,1,25.0
CR-12730,Craig Reiter,Consumer,Central,444.492,2.3614000000000006,2,17.41
CR-12730,Craig Reiter,Consumer,East,1156.058,304.5562,4,-2.6875
CR-12820,Cyra Reiten,Home Office,Central,702.8424,-52.062599999999996,3,-3.0400000000000005
CR-12820,Cyra Reiten,Home Office,East,681.9100000000001,133.2009,3,28.0
CR-12820,Cyra Reiten,Home Office,South,13.12,2.132,1,16.25
CS-11845,Cari Sayre,Corporate,Central,18.42,-27.630000000000003,2,-150.0
CS-11845,Cari Sayre,Corporate,West,1260.5339999999999,213.0076,6,29.208333333333332
CS-11860,Cari Schnelling,Consumer,Central,1.72,-2.838,1,-165.0
CS-11860,Cari Schnelling,Consumer,East,30.584,9.481300000000001,4,33.125
CS-11860,Cari Schnelling,Consumer,South,505.328,99.1842,2,27.5
CS-11950,Carlos Soltero,Consumer,Central,87.312,-11.9744,3,-74.16666666666667
CS-11950,Carlos Soltero,Consumer,East,1316.653,-272.1951,12,-13.200833333333334
CS-11950,Carlos Soltero,Consumer,South,11.68,5.256,1,45.0
CS-11950,Carlos Soltero,Consumer,West,1620.902,152.4912,6,17.5
CS-12130,Chad Sievert,Consumer,Central,88.8,-2.22,1,-2.5
CS-12130,Chad Sievert,Consumer,West,795.84,146.0539,6,28.166666666666668
CS-12175,Charles Sheldon,Corporate,Central,9.99,4.4955,1,45.0
CS-12175,Charles Sheldon,Corporate,East,196.21,98.105,1,50.0
CS-12175,Charles Sheldon,Corporate,South,87.22,7.906,2,-27.915
CS-12175,Charles Sheldon,Corporate,West,551.038,2.6339999999999995,4,14.75
CS-12250,Chris Selesnick,Corporate,Central,108.49600000000001,48.9456,5,41.1
CS-12250,Chris Selesnick,Corporate,East,64.96,9.744,1,15.0
CS-12250,Chris Selesnick,Corporate,South,1829.6,437.4074,9,36.77777777777778
CS-12250,Chris Selesnick,Corporate,West,751.16,242.2656,13,32.61538461538461
CS-12355,Christine Sundaresam,Consumer,East,877.092,169.23520000000002,7,25.214285714285715
CS-12355,Christine Sundaresam,Consumer,South,1910.98,617.8952,9,35.30555555555556
CS-12355,Christine Sundaresam,Consumer,West,414.09000000000003,44.8128,6,24.666666666666668
CS-12400,Christopher Schild,Home Office,Central,258.75600000000003,-35.3959,3,20.916666666666668
CS-12400,Christopher Schild,Home Office,East,743.988,-123.998,1,-16.67
CS-12400,Christopher Schild,Home Office,South,1735.8505,-361.5705,5,-30.312
CS-12400,Christopher Schild,Home Office,West,913.2639999999999,178.1611,5,23.5
CS-12460,Chuck Sachs,Consumer,East,238.684,72.9897,4,36.25
CS-12460,Chuck Sachs,Consumer,South,311.96000000000004,83.26960000000001,2,25.0
CS-12490,Cindy Schnelling,Corporate,Central,111.672,6.9795,1,6.25
CS-12490,Cindy Schnelling,Corporate,East,403.264,-54.268100000000004,7,9.131428571428572
CS-12490,Cindy Schnelling,Corporate,South,562.2925,-255.5875,1,-45.45
CS-12505,Cindy Stewart,Consumer,East,5016.548999999999,-6892.3748,3,-64.44666666666667
CS-12505,Cindy Stewart,Consumer,South,448.136,195.9453,2,29.625
CS-12505,Cindy Stewart,Consumer,West,225.36999999999998,70.04,4,41.0
CT-11995,Carol Triggs,Consumer,Central,746.35,-110.55790000000002,7,-20.535714285714285
CT-11995,Carol Triggs,Consumer,East,1586.332,100.31799999999998,5,12.534
CT-11995,Carol Triggs,Consumer,West,909.216,171.4662,6,21.875
CV-12295,Christina VanderZanden,Consumer,Central,1614.236,252.2686,5,35.3
CV-12295,Christina VanderZanden,Consumer,East,147.26,51.9779,3,33.916666666666664
CV-12295,Christina VanderZanden,Consumer,West,1069.132,188.8396,5,21.55
CV-12805,Cynthia Voltz,Corporate,Central,1321.0775999999998,-50.68360000000001,8,-57.9525
CV-12805,Cynthia Voltz,Corporate,East,728.222,72.2001,6,15.143333333333333
CV-12805,Cynthia Voltz,Corporate,West,321.014,77.481,5,36.65
CW-11905,Carl Weiss,Home Office,Central,142.344,17.153999999999996,3,10.833333333333334
CW-11905,Carl Weiss,Home Office,East,899.8199999999999,310.10220000000004,3,27.0
CW-11905,Carl Weiss,Home Office,West,94.428,43.5736,5,42.1
CY-12745,Craig Yedwab,Corporate,Central,729.072,-295.2482,3,-40.0
CY-12745,Craig Yedwab,Corporate,East,895.944,190.3881,1,21.25
CY-12745,Craig Yedwab,Corporate,South,554.32,99.4016,2,29.75
CY-12745,Craig Yedwab,Corporate,West,720.6899999999999,66.1052,5,29.65
Co-12640,Corey-Lock,Consumer,Central,538.388,140.64700000000002,4,7.75
Co-12640,Corey-Lock,Consumer,East,5.04,1.764,1,35.0
Co-12640,Corey-Lock,Consumer,South,191.88,19.188,1,10.0
Co-12640,Corey-Lock,Consumer,West,564.768,44.0292,2,20.625
DA-13450,Dianna Arnett,Home Office,Central,16.608,4.1748,2,21.875
DA-13450,Dianna Arnett,Home Office,East,130.512,47.891999999999996,5,29.25
DA-13450,Dianna Arnett,Home Office,South,9.64,4.7236,1,49.0
DB-12910,Daniel Byrd,Home Office,Central,15.008,-12.0064,1,-80.0
DB-12910,Daniel Byrd,Home Office,South,980.6579999999999,271.9464,6,20.278333333333332
DB-12910,Daniel Byrd,Home Office,West,1175.933,171.4348,5,32.368
DB-12970,Darren Budd,Corporate,Central,203.1212,17.784999999999997,5,7.175999999999999
DB-12970,Darren Budd,Corporate,East,1433.586,84.29400000000001,3,-2.0366666666666666
DB-12970,Darren Budd,Corporate,West,1202.52,110.92389999999999,6,26.166666666666668
DB-13060,Dave Brooks,Consumer,Central,781.152,-279.40409999999997,5,-27.5
DB-13060,Dave Brooks,Consumer,East,2040.99,565.4285,3,28.333333333333332
DB-13060,Dave Brooks,Consumer,South,871.8,87.18,1,10.0
DB-13060,Dave Brooks,Consumer,West,837.704,99.8228,4,20.1875
DB-13120,David Bremer,Corporate,Central,760.98,-1141.47,1,-150.0
DB-13120,David Bremer,Corporate,East,1736.172,-377.6814,5,29.55
DB-13120,David Bremer,Corporate,South,277.632,29.748,3,13.333333333333334
DB-13120,David Bremer,Corporate,West,198.31,67.63419999999999,5,35.2
DB-13210,Dean Braden,Consumer,Central,435.832,57.4183,8,6.71875
DB-13210,Dean Braden,Consumer,East,1547.891,110.3935,8,16.6525
DB-13210,Dean Braden,Consumer,South,226.502,-11.608500000000001,4,-20.52
DB-13210,Dean Braden,Consumer,West,122.352,13.7646,1,11.25
DB-13270,Deborah Brumfield,Home Office,Central,468.255,-101.8053,3,-109.52333333333333
DB-13270,Deborah Brumfield,Home Office,East,2845.072,792.8521,5,25.1
DB-13270,Deborah Brumfield,Home Office,West,1342.57,150.7796,5,24.0
DB-13360,Dennis Bolton,Home Office,East,863.842,191.9233,4,29.4225
DB-13360,Dennis Bolton,Home Office,West,217.624,99.0852,2,42.75
DB-13405,Denny Blanton,Consumer,Central,526.45,31.587,1,6.0
DB-13405,Denny Blanton,Consumer,East,1098.074,396.4262,12,33.479166666666664
DB-13405,Denny Blanton,Consumer,South,87.168,10.896,1,12.5
DB-13555,Dorothy Badders,Corporate,Central,1407.2048,-195.9448,3,-65.54
DB-13555,Dorothy Badders,Corporate,East,636.576,179.4123,5,32.75
DB-13555,Dorothy Badders,Corporate,South,1865.022,125.85950000000001,6,27.875
DB-13615,Doug Bickford,Consumer,South,440.064,-62.7261,3,0.4166666666666667
DB-13615,Doug Bickford,Consumer,West,1548.9859999999999,501.52729999999997,8,33.09375
DB-13660,Duane Benoit,Consumer,Central,17.324,-15.145399999999999,2,-66.875
DB-13660,Duane Benoit,Consumer,East,259.062,12.546899999999997,5,32.5
DB-13660,Duane Benoit,Consumer,West,878.816,180.272,3,29.5
DC-12850,Dan Campbell,Consumer,Central,563.072,-81.5748,5,-5.7
DC-12850,Dan Campbell,Consumer,East,325.586,-238.0694,3,-14.75
DC-12850,Dan Campbell,Consumer,South,2447.51,-1121.9871,10,15.832999999999998
DC-13285,Debra Catini,Consumer,Central,144.35999999999999,54.796800000000005,2,34.0
DC-13285,Debra Catini,Consumer,South,722.592,91.74980000000002,4,13.375
DC-13285,Debra Catini,Consumer,West,307.666,-14.4784,1,-4.71
DD-13570,Dorothy Dickinson,Consumer,Central,92.42999999999999,-6.729800000000001,3,-104.16666666666667
DD-13570,Dorothy Dickinson,Consumer,East,3.304,1.0738,1,32.5
DD-13570,Dorothy Dickinson,Consumer,South,64.188,3.7261999999999986,2,13.75
DD-13570,Dorothy Dickinson,Consumer,West,109.62,38.3642,3,39.0
DE-13255,Deanra Eno,Home Office,Central,1423.34,401.126,2,36.5
DE-13255,Deanra Eno,Home Office,East,98.36399999999999,17.1741,4,7.605
DE-13255,Deanra Eno,Home Office,West,1029.17,46.1713,3,30.0
DF-13135,David Flashing,Consumer,Central,2067.7960000000003,-397.12760000000003,3,-77.0
DF-13135,David Flashing,Consumer,East,212.64,99.9408,1,47.0
DF-13135,David Flashing,Consumer,West,110.098,37.8771,2,39.75
DG-13300,Deirdre Greer,Corporate,East,2594.0420000000004,582.5617,6,22.958333333333332
DG-13300,Deirdre Greer,Corporate,West,601.7760000000001,-19.785600000000002,2,21.5
DH-13075,Dave Hallsten,Corporate,Central,8.712,-19.602,1,-225.0
DH-13075,Dave Hallsten,Corporate,East,1445.674,456.5333,5,33.45
DH-13075,Dave Hallsten,Corporate,South,1841.7900000000002,669.4113,8,33.0
DH-13075,Dave Hallsten,Corporate,West,1636.6960000000001,87.3978,9,24.694444444444443
DH-13675,Duane Huffman,Home Office,East,85.3,14.501,1,17.0
DH-13675,Duane Huffman,Home Office,South,497.70399999999995,86.986,7,18.357142857142858
DH-13675,Duane Huffman,Home Office,West,460.092,15.180000000000001,3,16.273333333333333
DJ-13420,Denny Joy,Corporate,Central,1454.9,378.274,1,26.0
DJ-13420,Denny Joy,Corporate,South,392.94,43.2234,1,11.0
DJ-13420,Denny Joy,Corporate,West,164.68,61.5376,3,37.333333333333336
DJ-13510,Don Jones,Corporate,East,239.898,30.8166,4,31.8575
DJ-13510,Don Jones,Corporate,South,500.782,188.73989999999998,5,34.05
DJ-13510,Don Jones,Corporate,West,1761.008,125.6956,4,17.6875
DJ-13630,Doug Jacobs,Consumer,East,3036.43,695.568,7,27.674285714285713
DJ-13630,Doug Jacobs,Consumer,West,319.968,35.9964,1,11.25
DK-12835,Damala Kotsonis,Corporate,Central,1162.7720000000002,239.5842,5,25.228
DK-12835,Damala Kotsonis,Corporate,East,167.506,23.5122,4,-29.375
DK-12835,Damala Kotsonis,Corporate,South,407.03,121.2049,4,-2.6675000000000004
DK-12835,Damala Kotsonis,Corporate,West,1519.172,496.8215,14,31.089285714285715
DK-12895,Dana Kaydos,Consumer,Central,2660.6240000000003,609.5947,6,22.0
DK-12895,Dana Kaydos,Consumer,South,564.384,56.8304,3,20.0
DK-12895,Dana Kaydos,Consumer,West,1057.168,271.22450000000003,6,26.458333333333332
DK-12985,Darren Koutras,Consumer,Central,646.2,-8.0775,1,-1.25
DK-12985,Darren Koutras,Consumer,South,740.1800000000001,77.84370000000001,5,12.4
DK-12985,Darren Koutras,Consumer,West,300.66,-177.11999999999998,2,-9.0
DK-13090,Dave Kipp,Consumer,Central,152.754,47.334,2,20.875
DK-13090,Dave Kipp,Consumer,East,648.691,-1.5866000000000042,5,31.086000000000002
DK-13090,Dave Kipp,Consumer,South,1061.582,325.2648,5,5.734
DK-13090,Dave Kipp,Consumer,West,787.53,165.3813,1,21.0
DK-13150,David Kendrick,Corporate,Central,433.56,78.5007,2,13.125
DK-13150,David Kendrick,Corporate,East,364.272,171.44400000000002,3,44.333333333333336
DK-13225,Dean Katz,Corporate,Central,270.356,-3.1479999999999997,3,-54.583333333333336
DK-13225,Dean Katz,Corporate,East,1589.956,-242.99149999999997,9,8.074444444444445
DK-13225,Dean Katz,Corporate,West,2942.082,456.0389,7,27.428571428571427
DK-13375,Dennis Kane,Consumer,Central,1138.7920000000001,193.8081,5,-27.8
DK-13375,Dennis Kane,Consumer,East,1192.996,-54.296899999999994,5,-7.223999999999999
DK-13375,Dennis Kane,Consumer,West,986.698,237.56869999999998,13,32.09615384615385
DL-12865,Dan Lawera,Consumer,Central,6.0,2.1,1,35.0
DL-12865,Dan Lawera,Consumer,East,223.29,62.2797,3,28.75
DL-12865,Dan Lawera,Consumer,South,214.73400000000004,7.1235,3,-12.5
DL-12865,Dan Lawera,Consumer,West,1059.088,250.74169999999998,7,32.607142857142854
DL-12925,Daniel Lacy,Consumer,Central,1034.05,276.05879999999996,9,33.666666666666664
DL-12925,Daniel Lacy,Consumer,East,733.5600000000001,246.954,3,36.333333333333336
DL-12925,Daniel Lacy,Consumer,South,1299.99,-571.9956,1,-44.0
DL-12925,Daniel Lacy,Consumer,West,204.6,53.196,1,26.0
DL-13315,Delfina Latchford,Consumer,Central,63.16,-5.962,2,-74.375
DL-13315,Delfina Latchford,Consumer,East,1176.244,231.06210000000002,10,13.592000000000002
DL-13315,Delfina Latchford,Consumer,South,179.97400000000002,45.1107,4,29.75
DL-13315,Delfina Latchford,Consumer,West,38.88,18.6624,1,48.0
DL-13330,Denise Leinenbach,Consumer,Central,508.11,197.9888,4,35.0
DL-13330,Denise Leinenbach,Consumer,East,12.42,5.2164,1,42.0
DL-13330,Denise Leinenbach,Consumer,South,23.119999999999997,2.1006,2,10.0
DL-13330,Denise Leinenbach,Consumer,West,41.37,17.3754,1,42.0
DL-13495,Dionis Lloyd,Corporate,Central,255.58,50.3498,4,29.5
DL-13495,Dionis Lloyd,Corporate,East,1864.592,-309.474,2,13.125
DL-13495,Dionis Lloyd,Corporate,South,316.0,31.6,1,10.0
DL-13495,Dionis Lloyd,Corporate,West,1103.15,174.7362,5,35.5
DM-12955,Dario Medina,Corporate,Central,321.026,37.7127,4,20.2675
